TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-04,2025-04-04,FO,NSE,STF,57161,,BAJFINANCE,,2025-05-29,2025-05-29,,,BAJFINANCE25MAYFUT,8724.9,8864.2,8660.0,8788.85,8800.5,8661.4,8718.9,8788.85,161500,34250,1376,1510445212.5,1248,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69087,,BAJFINANCE,,2025-04-24,2025-04-24,,,BAJFINANCE25APRFUT,8652.1,8809.85,8600.75,8730.05,8745.05,8608.15,8718.9,8730.05,9113875,-40625,22627,24655517418.75,18982,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56850,,CANBK,,2025-06-26,2025-06-26,,,CANBK25JUNFUT,94.85,94.85,91.11,91.66,91.94,95.75,90.39,91.66,594000,270000,60,37691325.0,59,F1,6750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73267,,CANBK,,2025-04-24,2025-04-24,,,CANBK25APRFUT,94.5,94.98,89.8,90.58,90.93,94.57,90.39,90.58,242676000,5076000,9068,5630272740.0,7404,F1,6750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57177,,CANBK,,2025-05-29,2025-05-29,,,CANBK25MAYFUT,94.78,95.36,90.46,91.16,91.5,95.18,90.39,91.16,10320750,1377000,672,419760967.5,654,F1,6750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73305,,DMART,,2025-04-24,2025-04-24,,,DMART25APRFUT,4120.0,4120.0,3928.6,4035.1,4034.2,4151.9,4039.9,4035.1,3543750,-82200,11079,6659538300.0,8869,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57198,,DMART,,2025-05-29,2025-05-29,,,DMART25MAYFUT,4103.7,4105.9,3925.0,4032.65,4028.3,4155.9,4039.9,4032.65,33450,2250,411,246448672.5,355,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56908,,DMART,,2025-06-26,2025-06-26,,,DMART25JUNFUT,4120.0,4120.0,3945.0,4020.55,4020.55,4144.0,4039.9,4100.05,2700,900,28,16804770.0,27,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,IDF,56783,,FINNIFTY,,2025-06-26,2025-06-26,,,FINNIFTY25JUNFUT,0.0,0.0,0.0,25469.9,0.0,25469.9,24774.3,25143.2,0,0,0,0.0,0,F1,65,,,,,
2025-04-04,2025-04-04,FO,NSE,IDF,57131,,FINNIFTY,,2025-05-29,2025-05-29,,,FINNIFTY25MAYFUT,24924.95,25030.0,24880.0,24900.45,24931.05,24924.6,24774.3,24900.45,3575,1560,60,97268502.5,51,F1,65,,,,,
2025-04-04,2025-04-04,FO,NSE,IDF,54446,,FINNIFTY,,2025-04-24,2025-04-24,,,FINNIFTY25APRFUT,24812.5,24975.0,24768.05,24820.5,24848.85,24808.0,24774.3,24820.5,123045,13065,1024,1654331916.25,799,F1,65,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56930,,GRANULES,,2025-06-26,2025-06-26,,,GRANULES25JUNFUT,481.2,481.2,460.9,463.25,463.25,499.25,456.9,463.25,18000,6000,11,5120200.0,11,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57215,,GRANULES,,2025-05-29,2025-05-29,,,GRANULES25MAYFUT,490.3,490.3,457.7,460.8,462.45,495.65,456.9,460.8,148000,45000,189,88243600.0,176,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73330,,GRANULES,,2025-04-24,2025-04-24,,,GRANULES25APRFUT,491.35,491.4,454.3,457.75,459.05,492.75,456.9,457.75,13434000,220000,4028,1875616300.0,3403,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56966,,HINDZINC,,2025-06-26,2025-06-26,,,HINDZINC25JUNFUT,443.5,445.35,422.55,424.6,425.2,471.4,426.95,424.6,31850,20825,35,18501787.5,35,F1,1225,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56960,,HINDZINC,,2025-04-24,2025-04-24,,,HINDZINC25APRFUT,456.8,456.8,421.65,424.95,421.65,461.25,426.95,424.95,2441425,-44100,2296,1217452346.25,2153,F1,1225,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56961,,HINDZINC,,2025-05-29,2025-05-29,,,HINDZINC25MAYFUT,452.1,452.1,422.0,423.9,422.0,461.7,426.95,423.9,147000,90650,200,105594448.75,191,F1,1225,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57342,,IREDA,,2025-04-24,2025-04-24,,,IREDA25APRFUT,159.34,159.34,147.95,150.07,150.45,158.82,156.45,150.07,32738100,852600,4753,2093231600.0,3935,F1,2900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57010,,IREDA,,2025-06-26,2025-06-26,,,IREDA25JUNFUT,144.93,144.93,135.1,136.7,137.0,145.49,156.45,136.7,2111200,484300,353,142269911.0,318,F1,2900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57343,,IREDA,,2025-05-29,2025-05-29,,,IREDA25MAYFUT,151.0,151.66,140.67,142.51,142.4,151.19,156.45,142.51,8459300,2070600,1691,709000555.0,1421,F1,2900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73480,,LICHSGFIN,,2025-04-24,2025-04-24,,,LICHSGFIN25APRFUT,575.6,576.65,557.75,562.65,564.45,576.1,561.85,562.65,23308000,-223000,2660,1506365150.0,2287,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57038,,LICHSGFIN,,2025-06-26,2025-06-26,,,LICHSGFIN25JUNFUT,581.7,581.7,566.0,571.0,571.0,585.5,561.85,571.0,31000,13000,16,9143450.0,16,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57385,,LICHSGFIN,,2025-05-29,2025-05-29,,,LICHSGFIN25MAYFUT,578.55,578.95,561.95,567.85,568.7,579.6,561.85,567.85,386000,27000,110,62760700.0,108,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57049,,LTIM,,2025-06-26,2025-06-26,,,LTIM25JUNFUT,4365.0,4374.0,4166.0,4202.15,4210.55,4410.85,4136.25,4202.15,11850,3300,37,23554777.5,37,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57426,,LTIM,,2025-05-29,2025-05-29,,,LTIM25MAYFUT,4354.25,4362.85,4145.15,4186.35,4197.0,4384.7,4136.25,4186.35,87150,12150,352,223097677.5,341,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73485,,LTIM,,2025-04-24,2025-04-24,,,LTIM25APRFUT,4300.0,4361.95,4117.2,4152.5,4168.0,4358.1,4136.25,4152.5,2335200,211050,7266,4578262470.0,6613,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57050,,LUPIN,,2025-06-26,2025-06-26,,,LUPIN25JUNFUT,2080.0,2080.0,1950.0,2001.75,2000.75,2125.05,1971.05,2001.75,14875,5525,51,43403146.25,47,F1,425,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57427,,LUPIN,,2025-05-29,2025-05-29,,,LUPIN25MAYFUT,2104.1,2104.1,1938.0,1988.6,1985.9,2113.1,1971.05,1988.6,128775,52700,748,633829678.75,713,F1,425,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73486,,LUPIN,,2025-04-24,2025-04-24,,,LUPIN25APRFUT,2086.0,2096.85,1923.15,1976.85,1973.45,2100.75,1971.05,1976.85,6581125,381650,12813,10794097300.0,10643,F1,425,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57517,,SHRIRAMFIN,,2025-05-29,2025-05-29,,,SHRIRAMFIN25MAYFUT,660.35,670.0,655.3,660.15,660.2,661.35,653.6,660.15,490500,126000,403,200120212.5,381,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57115,,SHRIRAMFIN,,2025-06-26,2025-06-26,,,SHRIRAMFIN25JUNFUT,663.0,672.0,661.0,664.25,664.25,663.9,653.6,663.35,39750,4500,20,9971062.5,17,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73566,,SHRIRAMFIN,,2025-04-24,2025-04-24,,,SHRIRAMFIN25APRFUT,658.85,666.0,650.7,655.8,655.95,656.9,653.6,655.8,28679250,-15000,7647,3768923887.5,6739,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56808,,ANGELONE,,2025-06-26,2025-06-26,,,ANGELONE25JUNFUT,2160.0,2160.0,2041.7,2069.05,2077.0,2235.15,2285.45,2069.05,157800,68600,466,194805920.0,453,F1,200,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57146,,ANGELONE,,2025-05-29,2025-05-29,,,ANGELONE25MAYFUT,2290.5,2290.5,2102.05,2129.8,2146.2,2302.25,2285.45,2129.8,606000,177200,2611,1126092720.0,2473,F1,200,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,65552,,ANGELONE,,2025-04-24,2025-04-24,,,ANGELONE25APRFUT,2368.9,2370.0,2182.5,2216.5,2227.0,2385.95,2285.45,2216.5,4619400,308200,10037,4494227750.0,8057,F1,200,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69082,,AUBANK,,2025-04-24,2025-04-24,,,AUBANK25APRFUT,554.15,558.3,542.75,551.05,553.0,562.1,552.1,551.05,21888000,-334000,5505,3029793850.0,4844,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56819,,AUBANK,,2025-06-26,2025-06-26,,,AUBANK25JUNFUT,551.7,551.7,537.0,543.8,543.75,554.1,552.1,543.8,122000,17000,45,24411000.0,44,F1,1000,,,,,
